danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,num_artists,track_name,genero,artist_name
0.52,0.914,2,-4.652,1,0.0498,0.00337,0.0,0.234,0.58,137.995,39KmBOGkD1ztCbVeo2uspA,spotify:track:39KmBOGkD1ztCbVeo2uspA,277560,4,1,Una Nueva Noche Fría,"['argentine rock', 'cumbia pop', 'cumbia villera', 'latin alternative', 'rock en espanol']",Callejeros
0.477,0.753,0,-6.112,1,0.0343,0.514,0.00381,0.17,0.521,178.013,0SaKhiBPgdRaQKA7Bxu3ek,spotify:track:0SaKhiBPgdRaQKA7Bxu3ek,225707,4,1,Putita,"['argentine rock', 'electronica argentina', 'latin alternative', 'latin rock', 'pop electronico', 'rock en espanol']",Babasónicos
0.623,0.828,2,-4.981,1,0.0259,0.00222,0.00175,0.178,0.762,130.031,4tqOjVR7dxoyyZLm7VTOZX,spotify:track:4tqOjVR7dxoyyZLm7VTOZX,195504,4,1,Y Si Te Espero,[],Literal
0.641,0.677,7,-10.142,1,0.0327,0.0506,0.112,0.0687,0.896,120.666,5WeBnrDPyLhxruxVryHCkn,spotify:track:5WeBnrDPyLhxruxVryHCkn,247067,4,1,La Bestia Pop,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']",Patricio Rey y sus Redonditos de Ricota
0.591,0.777,9,-6.307,1,0.0401,0.494,0.0,0.383,0.621,123.264,0fHTVPRRKmWaRuIwrsNTMp,spotify:track:0fHTVPRRKmWaRuIwrsNTMp,261627,4,1,La parte de adelante,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",Andrés Calamaro
0.476,0.456,7,-7.41,1,0.0316,0.556,0.0,0.104,0.46,84.052,1Ig4pCPanhzXl7C86MmBUc,spotify:track:1Ig4pCPanhzXl7C86MmBUc,161133,4,1,Juntos a la Par,"['argentine heavy metal', 'argentine rock', 'latin alternative', 'latin metal', 'latin rock', 'rock en espanol', 'rock nacional']",Pappo
0.453,0.343,0,-12.187,1,0.0283,0.152,0.0,0.0708,0.765,94.973,6vNaGz1KH44XJ9zRyCE81I,spotify:track:6vNaGz1KH44XJ9zRyCE81I,240013,4,1,Tan Solo,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Los Piojos
0.705,0.646,9,-6.453,1,0.0274,0.124,5.05e-06,0.0725,0.868,120.058,6nRdDO9ckgePEHxmSFyXOW,spotify:track:6nRdDO9ckgePEHxmSFyXOW,205009,4,2,Dame Mas,[],Gigio&spiker
0.579,0.648,4,-6.624,0,0.0533,0.247,8.64e-06,0.211,0.74,68.467,41Q87dXXetURXvHWQb3Yuo,spotify:track:41Q87dXXetURXvHWQb3Yuo,194173,4,1,Tuyo siempre,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",Andrés Calamaro
0.495,0.596,2,-5.45,1,0.024,0.14,0.00316,0.114,0.284,94.124,1rh4kDY9T4fHVDum8Foi5k,spotify:track:1rh4kDY9T4fHVDum8Foi5k,233747,4,1,Adiós,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",Gustavo Cerati
0.509,0.887,11,-6.647,1,0.0392,0.183,0.0,0.355,0.824,145.088,2RognU2ViRdA6HxnpAITJl,spotify:track:2RognU2ViRdA6HxnpAITJl,222347,4,1,Mariposa tecknicolor,"['argentine rock', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']",Fito Paez
0.688,0.701,8,-4.989,0,0.0301,0.146,1.11e-06,0.165,0.666,122.933,4BoHTlFIrDSrPNp768Tyek,spotify:track:4BoHTlFIrDSrPNp768Tyek,288653,4,1,Como Olvidarme,['argentine rock'],La Beriso
0.628,0.762,9,-5.286,1,0.03,0.348,0.0,0.774,0.809,90.012,4wXjnoLIMTninCnKRgGsQc,spotify:track:4wXjnoLIMTninCnKRgGsQc,234986,4,2,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,"['argentine rock', 'cuarteto', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",Los Auténticos Decadentes
0.611,0.75,7,-4.943,1,0.0255,0.00141,0.0,0.316,0.442,113.005,3WmgT7Zm0hbsGIhQifMZzC,spotify:track:3WmgT7Zm0hbsGIhQifMZzC,333078,4,2,El Ultimo Cigarrillo,[],Yasora
0.693,0.822,10,-4.891,0,0.0502,0.257,0.0,0.18,0.83,88.74,2lWcmStzB7MbGipxM1l5l6,spotify:track:2lWcmStzB7MbGipxM1l5l6,203027,4,1,Porque te fuiste,"['cumbia pop', 'cumbia villera']",El Polaco
0.625,0.813,4,-6.41,0,0.0764,0.324,0.0,0.152,0.895,178.017,18oRoISfRI2JiAhyddXh4P,spotify:track:18oRoISfRI2JiAhyddXh4P,214022,4,1,Con La Misma Cancion,"['cumbia pop', 'cumbia villera']",18 Kilates
0.791,0.73,0,-5.756,1,0.067,0.041,0.0,0.0542,0.914,81.992,4xv3AWzXuakTDsfn1bNJc4,spotify:track:4xv3AWzXuakTDsfn1bNJc4,210871,4,1,Voy a Beber,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",Nicky Jam
0.711,0.841,6,-4.775,0,0.0917,0.231,9.85e-05,0.191,0.964,176.027,3tI4duDhHmmz1Sp7RX0Jbq,spotify:track:3tI4duDhHmmz1Sp7RX0Jbq,257880,4,2,Mala Conducta,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",Alexis y Fido
0.78,0.905,1,-3.25,0,0.131,0.304,0.0,0.36,0.968,142.55,2vWNMXzMAZ9M9mnUK9NS83,spotify:track:2vWNMXzMAZ9M9mnUK9NS83,226053,3,1,Sino le contesto,[],El Retutu
0.851,0.792,7,-1.815,1,0.0513,0.162,0.0,0.0874,0.871,83.956,0RDDMvevLZkkBhAHP2mNpb,spotify:track:0RDDMvevLZkkBhAHP2mNpb,225320,4,1,Que calor,"['cumbia paraguaya', 'cumbia villera']",Pibes Chorros
0.841,0.783,6,-4.915,0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,2qM1Uus4I6Yx2BGlIzXaI0,spotify:track:2qM1Uus4I6Yx2BGlIzXaI0,190560,4,1,Es Un Secreto,"['latin', 'perreo', 'reggaeton', 'tropical']",Plan B
0.84,0.565,0,-6.984,1,0.139,0.135,1.71e-06,0.081,0.935,97.764,6pHggeQk3ZnOm10uAnsqAG,spotify:track:6pHggeQk3ZnOm10uAnsqAG,187547,4,1,Yo Me Enamore,"['chicha', 'cumbia chilena', 'cumbia villera']",Amar Azul
0.84,0.65,2,-7.556,1,0.0678,0.112,7.19e-05,0.117,0.747,92.698,4De1d3fqH4Pnb6K20sRVBa,spotify:track:4De1d3fqH4Pnb6K20sRVBa,194533,4,1,La Cumbita,['cumbia villera'],Tambó Tambó
0.895,0.561,7,-10.039,1,0.0617,0.314,0.000238,0.0882,0.956,131.973,68lsGQ2M1NcGR1pKOOMDLu,spotify:track:68lsGQ2M1NcGR1pKOOMDLu,181069,3,1,Sabor Sabroson,['cumbia villera'],El Empuje
0.904,0.866,8,-7.735,1,0.105,0.144,0.0,0.311,0.815,100.043,64R5nJZvyvIynP0bPnLYgV,spotify:track:64R5nJZvyvIynP0bPnLYgV,223920,4,1,La cola less,['cumbia villera'],Altos Cumbieros
0.701,0.917,7,-1.15,0,0.0869,0.241,0.0,0.26,0.961,140.939,7FGQIBAnRFTEN1sMhfYmXE,spotify:track:7FGQIBAnRFTEN1sMhfYmXE,135953,3,1,Bata Boom,"['cumbia pop', 'cumbia villera']",De La Calle
0.645,0.808,0,-5.356,1,0.0795,0.0834,0.0,0.0761,0.726,183.901,4eXR7IRhCJTYvLqbJIBdY8,spotify:track:4eXR7IRhCJTYvLqbJIBdY8,174057,4,1,Me Olvide de Ti,"['cumbia pop', 'cumbia villera']",18 Kilates
0.875,0.753,4,-3.764,0,0.0405,0.124,0.000924,0.142,0.96,96.034,7Hbg7BL2h2To2jVJwSnFVD,spotify:track:7Hbg7BL2h2To2jVJwSnFVD,179840,4,1,Hasta Que Salga El Sol,"['cumbia paraguaya', 'cumbia pop', 'cumbia villera']",Los Turros
0.755,0.822,7,-4.274,0,0.0597,0.381,0.0,0.307,0.903,142.407,4c6O4h1eyZTYVjg5mvbSyQ,spotify:track:4c6O4h1eyZTYVjg5mvbSyQ,142315,3,1,Re Loco,"['cumbia pop', 'cumbia villera']",De La Calle
0.75,0.943,11,-4.28,1,0.228,0.279,0.0,0.0808,0.779,90.095,3tddzXTgneWrkV2cYNUBZe,spotify:track:3tddzXTgneWrkV2cYNUBZe,146240,4,1,Deja De Llorar,"['cumbia pop', 'cumbia villera']",El Polaco
0.632,0.8,5,-5.294,0,0.0736,0.0624,0.00127,0.328,0.846,200.979,5l84vnSjoeOeMFNVbyRKVH,spotify:track:5l84vnSjoeOeMFNVbyRKVH,194800,4,1,Mentirosa,"['cumbia chilena', 'cumbia villera']",Rafaga
0.65,0.813,4,-2.177,0,0.321,0.255,9.45e-06,0.141,0.965,89.828,3ONu2Ty8dMqKq9F1fgfVAO,spotify:track:3ONu2Ty8dMqKq9F1fgfVAO,188030,4,1,Toma La Mema,['cumbia villera'],El Empuje
0.65,0.832,0,-4.533,1,0.067,0.23,2.11e-06,0.151,0.831,134.797,2Nx6A9Y8Esr0mh5rz7NXku,spotify:track:2Nx6A9Y8Esr0mh5rz7NXku,214733,3,1,Una Calle Nos Separa,"['cumbia paraguaya', 'cumbia pop', 'cumbia villera']",Nestor En Bloque
0.599,0.81,0,-6.685,1,0.0328,0.0909,0.0,0.326,0.804,147.991,2wcIn5fYUBBdbuqRRJDWRD,spotify:track:2wcIn5fYUBBdbuqRRJDWRD,356627,4,1,Ocho cuarenta,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo
0.772,0.811,4,-3.664,0,0.0748,0.2,0.0,0.179,0.949,85.999,0c1OwLpy9hflP0rOv06FGn,spotify:track:0c1OwLpy9hflP0rOv06FGn,214120,4,1,La resaka,"['cumbia chilena', 'cumbia paraguaya', 'cumbia villera']",Supermerk2
0.584,0.843,9,-4.546,1,0.089,0.273,0.0,0.0635,0.819,180.149,17SnZsRKg5zN1VNOA6tC5d,spotify:track:17SnZsRKg5zN1VNOA6tC5d,117029,4,1,Sanguijuela,['cumbia villera'],Mala Fama
0.684,0.889,5,-4.92,0,0.0427,0.228,0.0,0.223,0.973,168.052,1FbqG3DUs31btv47rEgekE,spotify:track:1FbqG3DUs31btv47rEgekE,229332,4,3,Loba (feat. Carnal & J Alvarez),"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow']",Musicologo Y Menes
0.744,0.837,9,-5.082,0,0.0703,0.336,0.0,0.229,0.706,92.04,2MrP2Sv5Zbj1qckTKD1pVn,spotify:track:2MrP2Sv5Zbj1qckTKD1pVn,293773,4,4,"Hoy (feat. Daddy Yankee, J-Alvarez & Jory)","['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",Farruko
0.74,0.754,5,-7.279,1,0.0534,0.389,0.0118,0.08,0.852,92.002,0hlNEW0hvqiyqIPDHFPWH1,spotify:track:0hlNEW0hvqiyqIPDHFPWH1,253080,4,4,Pobre Diabla,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'tropical']",Don Omar
0.722,0.819,11,-5.729,0,0.057,0.197,0.0,0.363,0.785,83.992,21WfsgdLOXFgc5JxxV7auE,spotify:track:21WfsgdLOXFgc5JxxV7auE,211573,4,1,Actua,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical']",J Alvarez
0.746,0.818,8,-4.843,0,0.0378,0.0435,2.99e-05,0.311,0.89,119.975,61k0dkayk6pLdp272POe11,spotify:track:61k0dkayk6pLdp272POe11,225133,4,2,La Temperatura (feat. Eli Palacios),"['reggaeton', 'reggaeton colombiano']",Maluma
0.737,0.867,6,-3.907,0,0.0971,0.107,0.00107,0.44,0.639,93.009,0iaqcHvpTzCujMH01YPR1o,spotify:track:0iaqcHvpTzCujMH01YPR1o,174493,4,1,Descontrol,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",Daddy Yankee
0.722,0.723,7,-7.504,1,0.242,0.0264,0.0,0.775,0.874,144.043,44o29uGuwfVh3uGnH5jPa3,spotify:track:44o29uGuwfVh3uGnH5jPa3,198531,3,2,La Butakera,"['cumbia pop', 'cumbia villera']",De La Calle
0.668,0.709,8,-3.188,1,0.117,0.303,0.0,0.0973,0.965,180.058,7cSMwVu41EfdTlKZxqbx4T,spotify:track:7cSMwVu41EfdTlKZxqbx4T,155620,4,1,Siempre Me Llama,"['cumbia pop', 'cumbia villera']",Mak Donal
0.651,0.866,7,-7.192,1,0.0357,0.215,0.0,0.124,0.766,138.063,4dJ2AVyUBMTNOiCQwhoC7O,spotify:track:4dJ2AVyUBMTNOiCQwhoC7O,191293,3,1,No Lo Engañes Mas,"['cumbia pop', 'cumbia villera']",Hernan y La Champion's Liga
0.662,0.893,7,-4.366,0,0.0722,0.1,3.4e-06,0.242,0.825,141.075,5AGrNSSyacwJQXp62xYOh0,spotify:track:5AGrNSSyacwJQXp62xYOh0,217987,3,1,Hoy Te Vi,"['cumbia pop', 'cumbia villera']",La Liga
0.771,0.91,5,-2.066,1,0.0623,0.35,2.51e-05,0.0428,0.773,95.029,5zRQDokwLLYAgNB0CCo2qb,spotify:track:5zRQDokwLLYAgNB0CCo2qb,186874,4,1,El Polvito del Amor,"['chicha', 'cumbia chilena', 'cumbia villera']",Amar Azul
0.77,0.589,9,-8.702,1,0.047,0.106,0.0,0.101,0.961,89.995,47lrnJYzauprVace0e7ez7,spotify:track:47lrnJYzauprVace0e7ez7,174240,4,1,Despojate,"['cumbia pop', 'cumbia villera']",Hernan y La Champion's Liga
0.767,0.901,2,-1.975,1,0.0862,0.319,0.0,0.172,0.751,94.023,5EHRc2WJASyZg3alJqsbqU,spotify:track:5EHRc2WJASyZg3alJqsbqU,161239,4,1,Yo Tomo Licor,"['chicha', 'cumbia chilena', 'cumbia villera']",Amar Azul
0.51,0.942,9,-5.426,0,0.0939,0.155,0.0,0.822,0.818,158.372,5wG4J1UECH0c42YhMhSkcS,spotify:track:5wG4J1UECH0c42YhMhSkcS,302800,4,1,Soy Cordobes,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo
0.887,0.701,4,-5.892,0,0.0873,0.106,0.00948,0.0466,0.965,110.002,5rR3EYcEqhnDO2SuBZvPin,spotify:track:5rR3EYcEqhnDO2SuBZvPin,315293,4,1,Salio El Sol,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'tropical']",Don Omar
0.828,0.944,7,-4.083,0,0.0642,0.237,0.0,0.0588,0.786,109.911,10E0qEebBnTrBHx4DvFoTq,spotify:track:10E0qEebBnTrBHx4DvFoTq,170293,4,2,Dónde Están Las Gatas,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",Nicky Jam
0.815,0.812,7,-6.498,1,0.0826,0.0186,0.0,0.115,0.657,90.027,7pKbfyXRZiHep2E9BXs3ZK,spotify:track:7pKbfyXRZiHep2E9BXs3ZK,213613,4,2,Chequea Cómo Se Siente (feat. Daddy Yankee),"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'tropical']","Tito ""El Bambino"""
0.618,0.705,6,-6.196,0,0.0369,0.243,6.48e-06,0.116,0.826,169.982,4jmemE2eJDUcW5YUiAK922,spotify:track:4jmemE2eJDUcW5YUiAK922,251000,4,1,Juntos Al Amanecer,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical']",J Alvarez
0.617,0.771,10,-5.586,0,0.112,0.0384,3.32e-06,0.162,0.553,180.002,3nCFiwtuVqVJmnSasApvr3,spotify:track:3nCFiwtuVqVJmnSasApvr3,267747,4,2,Salgo Pa' la Calle,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",Daddy Yankee
0.793,0.812,9,-3.992,0,0.125,0.295,0.0,0.389,0.6,79.989,7scQgTTq4dOhy0mPWXBaF3,spotify:track:7scQgTTq4dOhy0mPWXBaF3,243387,4,1,Hipnotízame,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'tropical']",Wisin & Yandel
0.548,0.465,1,-8.012,1,0.0316,0.205,0.0,0.114,0.258,139.799,2k7oWwvj3bGQ68HnsC813H,spotify:track:2k7oWwvj3bGQ68HnsC813H,236135,4,1,Di Qué Sientes Tú,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.745,0.874,11,-3.295,1,0.0377,0.179,0.0,0.309,0.532,95.028,3nUNwSYEUv9bmUc3de0Owv,spotify:track:3nUNwSYEUv9bmUc3de0Owv,208200,4,2,Qué Me Has Hecho (feat. Wisin),"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.69,0.902,6,-4.269,0,0.0407,0.112,0.0,0.175,0.786,92.988,7lOzUJzsELALh5FQsPKTEn,spotify:track:7lOzUJzsELALh5FQsPKTEn,225987,4,1,Humanos a Marte,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.703,0.763,6,-5.038,0,0.0883,0.0122,3.82e-05,0.0935,0.622,173.957,02wdwZ0ffTX0AAGYRNqMwF,spotify:track:02wdwZ0ffTX0AAGYRNqMwF,223416,4,2,Choka Choka (feat. Ozuna),"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.609,0.607,1,-7.947,0,0.0297,0.0183,1.53e-05,0.205,0.525,139.927,7zuwr7YqqpveNtxlKe1vn6,spotify:track:7zuwr7YqqpveNtxlKe1vn6,283893,4,1,Y Tú Te Vas,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.521,0.566,9,-7.441,1,0.0329,0.0747,0.0,0.244,0.654,149.855,1sJFu2pvYJhtEOo9oVe1TZ,spotify:track:1sJFu2pvYJhtEOo9oVe1TZ,263667,4,1,Me Enamoré de Ti,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.695,0.954,0,-3.501,1,0.0607,0.0183,0.0,0.249,0.796,124.961,2wlptOJ1g5fvLdu6ruKCKU,spotify:track:2wlptOJ1g5fvLdu6ruKCKU,205920,4,1,Madre Tierra (Oye),"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.609,0.65,10,-6.183,1,0.0281,0.0977,0.0,0.142,0.309,133.922,145YOwjGncJQZPKbfol7Xr,spotify:track:145YOwjGncJQZPKbfol7Xr,280200,4,1,Un Siglo Sin Ti,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.628,0.74,8,-6.509,1,0.0272,0.428,0.0,0.301,0.708,143.917,7cKDTgEOfhG4v6R8HngRrP,spotify:track:7cKDTgEOfhG4v6R8HngRrP,282707,4,1,Dejaría Todo,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.573,0.642,11,-6.873,1,0.0272,0.189,0.0,0.221,0.492,140.264,2sKo5u6IppUEudIz265wYa,spotify:track:2sKo5u6IppUEudIz265wYa,288947,4,1,Yo Te Amo,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.555,0.559,7,-5.603,1,0.0242,0.213,2.69e-06,0.0774,0.267,137.862,1iQQmHUAQ8NDFJO6SUYcfq,spotify:track:1iQQmHUAQ8NDFJO6SUYcfq,302773,4,1,Atado a Tu Amor,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.608,0.784,0,-5.763,1,0.0302,0.0457,0.0,0.128,0.702,149.949,5Z8lZ3FhHDMF85kZXXGhFZ,spotify:track:5Z8lZ3FhHDMF85kZXXGhFZ,199133,4,1,Si Nos Quedara Poco Tiempo,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.512,0.636,5,-5.907,1,0.0317,0.62,0.0,0.106,0.355,69.905,71nUOi1nLOt5KppAIeA8X4,spotify:track:71nUOi1nLOt5KppAIeA8X4,252093,4,1,Cuidarte el Alma,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.76,0.835,5,-8.715,1,0.047,0.167,0.000773,0.0364,0.873,134.775,5x6K9Bz1StBFAWTNMRAwmn,spotify:track:5x6K9Bz1StBFAWTNMRAwmn,224733,4,1,Fiesta En América,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.773,0.813,11,-6.185,0,0.155,0.00335,0.000103,0.0551,0.757,128.004,4dtlsMh8wam865qaU4WEnM,spotify:track:4dtlsMh8wam865qaU4WEnM,253133,4,1,Salomé,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.752,0.894,0,-4.55,1,0.0422,0.0305,8.11e-06,0.196,0.475,119.79,5ycQatSgvV36zWAG5EqyWn,spotify:track:5ycQatSgvV36zWAG5EqyWn,248933,4,1,Provócame,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.488,0.528,3,-7.801,1,0.0354,0.606,0.0,0.107,0.414,84.837,05QhG4JOkDSPh4OsUCAUvM,spotify:track:05QhG4JOkDSPh4OsUCAUvM,242600,4,1,Sentada Aqui En Mi Alma,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.249,0.238,6,-15.612,1,0.0325,0.804,0.0,0.135,0.317,168.233,2d6m2u18196oYQS2mbaO6t,spotify:track:2d6m2u18196oYQS2mbaO6t,247933,3,1,Tiempo De Vals,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.549,0.796,2,-4.585,1,0.0309,0.00481,0.0,0.0797,0.342,131.953,5bVCHIQgZ4Jcr6DFmnYqRo,spotify:track:5bVCHIQgZ4Jcr6DFmnYqRo,250867,4,1,Tu Respiración,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.567,0.619,10,-9.082,1,0.0278,0.433,0.0,0.083,0.388,137.129,1zU6PCdQxUu1tMT5xbc6x5,spotify:track:1zU6PCdQxUu1tMT5xbc6x5,258093,4,1,Completamente Enamorados,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.337,0.376,1,-15.19,1,0.0313,0.455,0.0,0.113,0.255,97.311,2bHEObIToIMkdZRXsC04Kt,spotify:track:2bHEObIToIMkdZRXsC04Kt,173560,3,1,Tu Pirata Soy Yo,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.444,0.64,3,-7.04,0,0.0375,0.0471,0.0,0.188,0.212,139.998,1MGQ0s110vTUHTsFsSJXwk,spotify:track:1MGQ0s110vTUHTsFsSJXwk,257040,4,1,Si No Estás,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.676,0.893,5,-3.693,1,0.0316,0.013,0.0,0.259,0.818,126.005,30FgI759q9SHO5jE4CKmL5,spotify:track:30FgI759q9SHO5jE4CKmL5,250893,4,1,Bailando Dos Corazones,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.492,0.638,9,-4.967,1,0.0292,0.157,0.0,0.168,0.152,136.925,5OkWLb3GzvjYUrhSpQFbvn,spotify:track:5OkWLb3GzvjYUrhSpQFbvn,207667,4,1,Te Echo de Menos,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.484,0.229,7,-19.272,1,0.0335,0.715,0.0,0.0655,0.12,121.247,5zKq55gTFV7MvS3f9T4Gqu,spotify:track:5zKq55gTFV7MvS3f9T4Gqu,282867,4,1,Fuiste un Trozo de Hielo en la Escarcha,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.5,0.544,10,-7.97,1,0.032,0.227,0.0,0.0967,0.293,72.134,0Q7Ze4hUXsnUl4ZTIvsj4q,spotify:track:0Q7Ze4hUXsnUl4ZTIvsj4q,293267,4,1,Volver a Nacer,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.574,0.756,0,-4.126,1,0.0313,0.296,0.0,0.317,0.266,84.988,7CN39IBKpyP0j3u2svPUEV,spotify:track:7CN39IBKpyP0j3u2svPUEV,224827,4,1,En Todo Estaré,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.604,0.686,2,-4.884,1,0.0287,0.14,0.0,0.07,0.266,127.959,1DZpNdAC4VRIuRq1LF07PH,spotify:track:1DZpNdAC4VRIuRq1LF07PH,259933,4,1,No Sé por Qué,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.765,0.577,10,-15.334,0,0.103,0.091,0.0539,0.0711,0.85,133.766,5562EZVkcwO43I03C29RuK,spotify:track:5562EZVkcwO43I03C29RuK,268427,4,1,Este Ritmo Se Baila Así,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.716,0.942,7,-5.743,1,0.0809,0.0562,0.0,0.349,0.774,110.03,7nGiBA8aCeMbh4bQun3pFT,spotify:track:7nGiBA8aCeMbh4bQun3pFT,202907,4,1,Tu Boca,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.58,0.412,8,-8.508,1,0.0274,0.476,0.0,0.141,0.407,126.007,4aL15aDa545Dc8E313rIEb,spotify:track:4aL15aDa545Dc8E313rIEb,264067,4,1,Quisiera Ser,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.718,0.857,10,-6.744,0,0.0481,0.00249,6.77e-05,0.0796,0.812,93.989,4FoJ23R03iQ6MBBPb4GOcm,spotify:track:4FoJ23R03iQ6MBBPb4GOcm,254360,4,1,Lola,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.726,0.992,1,-7.345,0,0.0801,0.0835,0.00124,0.143,0.7,135.03,5IgpCARxKnZlE9AE7bFwAT,spotify:track:5IgpCARxKnZlE9AE7bFwAT,232667,4,1,Baila Baila,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.365,0.463,0,-7.106,1,0.0292,0.56,0.0,0.103,0.225,200.039,73XnXExVUlmvjctSEdZjpa,spotify:track:73XnXExVUlmvjctSEdZjpa,257800,4,1,Pienso en Ti,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.7,0.874,10,-4.436,0,0.0554,0.0118,0.0,0.0536,0.909,98.021,0NN9TRTvceycUm8wq30yk8,spotify:track:0NN9TRTvceycUm8wq30yk8,208133,4,1,No Te Preocupes por Mi,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.65,0.466,7,-7.961,0,0.0284,0.786,0.0,0.186,0.24,120.958,7IxZR6EHaa04Cg2DHBtgzn,spotify:track:7IxZR6EHaa04Cg2DHBtgzn,200747,4,1,Daría Cualquier Cosa,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.502,0.482,0,-10.264,1,0.0333,0.307,0.0,0.0958,0.369,130.412,68QF7oXOEpudPV9hbv4aIJ,spotify:track:68QF7oXOEpudPV9hbv4aIJ,227507,4,1,El Centro De Mi Corazón,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.385,0.707,0,-6.333,1,0.0334,0.0857,0.0,0.064,0.518,73.968,07ez0c8cqgwtfjRaZhGecv,spotify:track:07ez0c8cqgwtfjRaZhGecv,225400,3,1,Sube Al Desván,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
0.509,0.736,5,-7.124,0,0.0381,0.0768,0.0,0.127,0.62,135.893,0Dh1eb4yjzH0DQLuNosAM9,spotify:track:0Dh1eb4yjzH0DQLuNosAM9,246400,4,1,Tengo Miedo,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",Chayanne
